week_start,town,county,drug,signal,units_sold,drug_weight
2024-12-09,Mariakani,Kilifi,Piriton,respiratory,83,0.5
2024-12-16,Mariakani,Kilifi,Piriton,respiratory,72,0.5
2024-12-23,Mariakani,Kilifi,Piriton,respiratory,67,0.5
2024-12-30,Mariakani,Kilifi,Piriton,respiratory,47,0.5
2023-01-02,Mombasa,Mombasa,Coartem,malaria,95,0.95
2023-01-09,Mombasa,Mombasa,Coartem,malaria,83,0.95
2023-01-16,Mombasa,Mombasa,Coartem,malaria,108,0.95
2023-01-23,Mombasa,Mombasa,Coartem,malaria,125,0.95
2023-01-30,Mombasa,Mombasa,Coartem,malaria,146,0.95
2023-02-06,Mombasa,Mombasa,Coartem,malaria,163,0.95
2023-02-13,Mombasa,Mombasa,Coartem,malaria,109,0.95
2023-02-20,Mombasa,Mombasa,Coartem,malaria,105,0.95
2023-02-27,Mombasa,Mombasa,Coartem,malaria,97,0.95
2023-03-06,Mombasa,Mombasa,Coartem,malaria,67,0.95
2023-03-13,Mombasa,Mombasa,Coartem,malaria,108,0.95
2023-03-20,Mombasa,Mombasa,Coartem,malaria,83,0.95
2023-03-27,Mombasa,Mombasa,Coartem,malaria,129,0.95
2023-04-03,Mombasa,Mombasa,Coartem,malaria,139,0.95
2023-04-10,Mombasa,Mombasa,Coartem,malaria,152,0.95
2023-04-17,Mombasa,Mombasa,Coartem,malaria,127,0.95
2023-04-24,Mombasa,Mombasa,Coartem,malaria,133,0.95
2023-05-01,Mombasa,Mombasa,Coartem,malaria,100,0.95
2023-05-08,Mombasa,Mombasa,Coartem,malaria,76,0.95
2023-05-15,Mombasa,Mombasa,Coartem,malaria,58,0.95
2023-05-22,Mombasa,Mombasa,Coartem,malaria,68,0.95
2023-05-29,Mombasa,Mombasa,Coartem,malaria,97,0.95
2023-06-05,Mombasa,Mombasa,Coartem,malaria,123,0.95
2023-06-12,Mombasa,Mombasa,Coartem,malaria,122,0.95
2023-06-19,Mombasa,Mombasa,Coartem,malaria,133,0.95
2023-06-26,Mombasa,Mombasa,Coartem,malaria,150,0.95
2023-07-03,Mombasa,Mombasa,Coartem,malaria,108,0.95
2023-07-10,Mombasa,Mombasa,Coartem,malaria,140,0.95
2023-07-17,Mombasa,Mombasa,Coartem,malaria,97,0.95
2023-07-24,Mombasa,Mombasa,Coartem,malaria,66,0.95
2023-07-31,Mombasa,Mombasa,Coartem,malaria,84,0.95
2023-08-07,Mombasa,Mombasa,Coartem,malaria,88,0.95
2023-08-14,Mombasa,Mombasa,Coartem,malaria,117,0.95
2023-08-21,Mombasa,Mombasa,Coartem,malaria,85,0.95
2023-08-28,Mombasa,Mombasa,Coartem,malaria,154,0.95
2023-09-04,Mombasa,Mombasa,Coartem,malaria,73,0.95
2023-09-11,Mombasa,Mombasa,Coartem,malaria,118,0.95
2023-09-18,Mombasa,Mombasa,Coartem,malaria,86,0.95
2023-09-25,Mombasa,Mombasa,Coartem,malaria,78,0.95
2023-10-02,Mombasa,Mombasa,Coartem,malaria,62,0.95
2023-10-09,Mombasa,Mombasa,Coartem,malaria,112,0.95
2023-10-16,Mombasa,Mombasa,Coartem,malaria,87,0.95
2023-10-23,Mombasa,Mombasa,Coartem,malaria,134,0.95
2023-10-30,Mombasa,Mombasa,Coartem,malaria,148,0.95
2023-11-06,Mombasa,Mombasa,Coartem,malaria,84,0.95
2023-11-13,Mombasa,Mombasa,Coartem,malaria,115,0.95
2023-11-20,Mombasa,Mombasa,Coartem,malaria,144,0.95
2023-11-27,Mombasa,Mombasa,Coartem,malaria,83,0.95
2023-12-04,Mombasa,Mombasa,Coartem,malaria,103,0.95
2023-12-11,Mombasa,Mombasa,Coartem,malaria,68,0.95
2023-12-18,Mombasa,Mombasa,Coartem,malaria,86,0.95
2023-12-25,Mombasa,Mombasa,Coartem,malaria,105,0.95
2024-01-01,Mombasa,Mombasa,Coartem,malaria,91,0.95
2024-01-08,Mombasa,Mombasa,Coartem,malaria,89,0.95
2024-01-15,Mombasa,Mombasa,Coartem,malaria,113,0.95
2024-01-22,Mombasa,Mombasa,Coartem,malaria,1003,0.95
2024-01-29,Mombasa,Mombasa,Coartem,malaria,999,0.95
2024-02-05,Mombasa,Mombasa,Coartem,malaria,1000,0.95
2024-02-12,Mombasa,Mombasa,Coartem,malaria,789,0.95
2024-02-19,Mombasa,Mombasa,Coartem,malaria,857,0.95
2024-02-26,Mombasa,Mombasa,Coartem,malaria,667,0.95
2024-03-04,Mombasa,Mombasa,Coartem,malaria,52,0.95
2024-03-11,Mombasa,Mombasa,Coartem,malaria,80,0.95
2024-03-18,Mombasa,Mombasa,Coartem,malaria,90,0.95
2024-03-25,Mombasa,Mombasa,Coartem,malaria,102,0.95
2024-04-01,Mombasa,Mombasa,Coartem,malaria,117,0.95
2024-04-08,Mombasa,Mombasa,Coartem,malaria,141,0.95
2024-04-15,Mombasa,Mombasa,Coartem,malaria,114,0.95
2024-04-22,Mombasa,Mombasa,Coartem,malaria,121,0.95
2024-04-29,Mombasa,Mombasa,Coartem,malaria,105,0.95
2024-05-06,Mombasa,Mombasa,Coartem,malaria,77,0.95
2024-05-13,Mombasa,Mombasa,Coartem,malaria,64,0.95
2024-05-20,Mombasa,Mombasa,Coartem,malaria,98,0.95
2024-05-27,Mombasa,Mombasa,Coartem,malaria,106,0.95
2024-06-03,Mombasa,Mombasa,Coartem,malaria,127,0.95
2024-06-10,Mombasa,Mombasa,Coartem,malaria,150,0.95
2024-06-17,Mombasa,Mombasa,Coartem,malaria,138,0.95
2024-06-24,Mombasa,Mombasa,Coartem,malaria,90,0.95
2024-07-01,Mombasa,Mombasa,Coartem,malaria,122,0.95
2024-07-08,Mombasa,Mombasa,Coartem,malaria,94,0.95
2024-07-15,Mombasa,Mombasa,Coartem,malaria,111,0.95
2024-07-22,Mombasa,Mombasa,Coartem,malaria,72,0.95
2024-07-29,Mombasa,Mombasa,Coartem,malaria,79,0.95
2024-08-05,Mombasa,Mombasa,Coartem,malaria,113,0.95
2024-08-12,Mombasa,Mombasa,Coartem,malaria,119,0.95
2024-08-19,Mombasa,Mombasa,Coartem,malaria,94,0.95
2024-08-26,Mombasa,Mombasa,Coartem,malaria,146,0.95
2024-09-02,Mombasa,Mombasa,Coartem,malaria,119,0.95
2024-09-09,Mombasa,Mombasa,Coartem,malaria,143,0.95
2024-09-16,Mombasa,Mombasa,Coartem,malaria,102,0.95
2024-09-23,Mombasa,Mombasa,Coartem,malaria,106,0.95
2024-09-30,Mombasa,Mombasa,Coartem,malaria,72,0.95
2024-10-07,Mombasa,Mombasa,Coartem,malaria,100,0.95
2024-10-14,Mombasa,Mombasa,Coartem,malaria,96,0.95
2024-10-21,Mombasa,Mombasa,Coartem,malaria,124,0.95
2024-10-28,Mombasa,Mombasa,Coartem,malaria,94,0.95
2024-11-04,Mombasa,Mombasa,Coartem,malaria,127,0.95
2024-11-11,Mombasa,Mombasa,Coartem,malaria,98,0.95
2024-11-18,Mombasa,Mombasa,Coartem,malaria,97,0.95
2024-11-25,Mombasa,Mombasa,Coartem,malaria,90,0.95
2024-12-02,Mombasa,Mombasa,Coartem,malaria,96,0.95
2024-12-09,Mombasa,Mombasa,Coartem,malaria,66,0.95
2024-12-16,Mombasa,Mombasa,Coartem,malaria,87,0.95
2024-12-23,Mombasa,Mombasa,Coartem,malaria,101,0.95
2024-12-30,Mombasa,Mombasa,Coartem,malaria,101,0.95
2023-01-02,Mombasa,Mombasa,Panadol,malaria,326,0.4
2023-01-09,Mombasa,Mombasa,Panadol,malaria,381,0.4
2023-01-16,Mombasa,Mombasa,Panadol,malaria,408,0.4
2023-01-23,Mombasa,Mombasa,Panadol,malaria,504,0.4
2023-01-30,Mombasa,Mombasa,Panadol,malaria,572,0.4
2023-02-06,Mombasa,Mombasa,Panadol,malaria,525,0.4
2023-02-13,Mombasa,Mombasa,Panadol,malaria,502,0.4
2023-02-20,Mombasa,Mombasa,Panadol,malaria,356,0.4
2023-02-27,Mombasa,Mombasa,Panadol,malaria,326,0.4
2023-03-06,Mombasa,Mombasa,Panadol,malaria,233,0.4
2023-03-13,Mombasa,Mombasa,Panadol,malaria,331,0.4
2023-03-20,Mombasa,Mombasa,Panadol,malaria,464,0.4
2023-03-27,Mombasa,Mombasa,Panadol,malaria,470,0.4
2023-04-03,Mombasa,Mombasa,Panadol,malaria,589,0.4
2023-04-10,Mombasa,Mombasa,Panadol,malaria,464,0.4
2023-04-17,Mombasa,Mombasa,Panadol,malaria,416,0.4
2023-04-24,Mombasa,Mombasa,Panadol,malaria,475,0.4
2023-05-01,Mombasa,Mombasa,Panadol,malaria,397,0.4
2023-05-08,Mombasa,Mombasa,Panadol,malaria,342,0.4
2023-05-15,Mombasa,Mombasa,Panadol,malaria,262,0.4
2023-05-22,Mombasa,Mombasa,Panadol,malaria,302,0.4
2023-05-29,Mombasa,Mombasa,Panadol,malaria,401,0.4
2023-06-05,Mombasa,Mombasa,Panadol,malaria,505,0.4
2023-06-12,Mombasa,Mombasa,Panadol,malaria,550,0.4
2023-06-19,Mombasa,Mombasa,Panadol,malaria,449,0.4
2023-06-26,Mombasa,Mombasa,Panadol,malaria,490,0.4
2023-07-03,Mombasa,Mombasa,Panadol,malaria,538,0.4
2023-07-10,Mombasa,Mombasa,Panadol,malaria,363,0.4
2023-07-17,Mombasa,Mombasa,Panadol,malaria,294,0.4
2023-07-24,Mombasa,Mombasa,Panadol,malaria,285,0.4
2023-07-31,Mombasa,Mombasa,Panadol,malaria,356,0.4
2023-08-07,Mombasa,Mombasa,Panadol,malaria,341,0.4
2023-08-14,Mombasa,Mombasa,Panadol,malaria,348,0.4
2023-08-21,Mombasa,Mombasa,Panadol,malaria,488,0.4
2023-08-28,Mombasa,Mombasa,Panadol,malaria,454,0.4
2023-09-04,Mombasa,Mombasa,Panadol,malaria,354,0.4
2023-09-11,Mombasa,Mombasa,Panadol,malaria,395,0.4
2023-09-18,Mombasa,Mombasa,Panadol,malaria,425,0.4
2023-09-25,Mombasa,Mombasa,Panadol,malaria,319,0.4
2023-10-02,Mombasa,Mombasa,Panadol,malaria,315,0.4
2023-10-09,Mombasa,Mombasa,Panadol,malaria,224,0.4
2023-10-16,Mombasa,Mombasa,Panadol,malaria,468,0.4
2023-10-23,Mombasa,Mombasa,Panadol,malaria,418,0.4
2023-10-30,Mombasa,Mombasa,Panadol,malaria,439,0.4
2023-11-06,Mombasa,Mombasa,Panadol,malaria,1155,0.4
2023-11-13,Mombasa,Mombasa,Panadol,malaria,1573,0.4
2023-11-20,Mombasa,Mombasa,Panadol,malaria,994,0.4
2023-11-27,Mombasa,Mombasa,Panadol,malaria,1360,0.4
2023-12-04,Mombasa,Mombasa,Panadol,malaria,783,0.4
2023-12-11,Mombasa,Mombasa,Panadol,malaria,631,0.4
2023-12-18,Mombasa,Mombasa,Panadol,malaria,268,0.4
2023-12-25,Mombasa,Mombasa,Panadol,malaria,348,0.4
2024-01-01,Mombasa,Mombasa,Panadol,malaria,372,0.4
2024-01-08,Mombasa,Mombasa,Panadol,malaria,478,0.4
2024-01-15,Mombasa,Mombasa,Panadol,malaria,400,0.4
2024-01-22,Mombasa,Mombasa,Panadol,malaria,470,0.4
2024-01-29,Mombasa,Mombasa,Panadol,malaria,520,0.4
2024-02-05,Mombasa,Mombasa,Panadol,malaria,450,0.4
2024-02-12,Mombasa,Mombasa,Panadol,malaria,470,0.4
2024-02-19,Mombasa,Mombasa,Panadol,malaria,390,0.4
2024-02-26,Mombasa,Mombasa,Panadol,malaria,314,0.4
2024-03-04,Mombasa,Mombasa,Panadol,malaria,201,0.4
2024-03-11,Mombasa,Mombasa,Panadol,malaria,333,0.4
2024-03-18,Mombasa,Mombasa,Panadol,malaria,446,0.4
2024-03-25,Mombasa,Mombasa,Panadol,malaria,389,0.4
2024-04-01,Mombasa,Mombasa,Panadol,malaria,334,0.4
2024-04-08,Mombasa,Mombasa,Panadol,malaria,461,0.4
2024-04-15,Mombasa,Mombasa,Panadol,malaria,580,0.4
2024-04-22,Mombasa,Mombasa,Panadol,malaria,521,0.4
2024-04-29,Mombasa,Mombasa,Panadol,malaria,620,0.4
2024-05-06,Mombasa,Mombasa,Panadol,malaria,1469,0.4
2024-05-13,Mombasa,Mombasa,Panadol,malaria,1175,0.4
2024-05-20,Mombasa,Mombasa,Panadol,malaria,1683,0.4
2024-05-27,Mombasa,Mombasa,Panadol,malaria,1263,0.4
2024-06-03,Mombasa,Mombasa,Panadol,malaria,1561,0.4
2024-06-10,Mombasa,Mombasa,Panadol,malaria,801,0.4
2024-06-17,Mombasa,Mombasa,Panadol,malaria,435,0.4
2024-06-24,Mombasa,Mombasa,Panadol,malaria,549,0.4
2024-07-01,Mombasa,Mombasa,Panadol,malaria,404,0.4
2024-07-08,Mombasa,Mombasa,Panadol,malaria,313,0.4
2024-07-15,Mombasa,Mombasa,Panadol,malaria,907,0.4
2024-07-22,Mombasa,Mombasa,Panadol,malaria,712,0.4
2024-07-29,Mombasa,Mombasa,Panadol,malaria,743,0.4
2024-08-05,Mombasa,Mombasa,Panadol,malaria,969,0.4
2024-08-12,Mombasa,Mombasa,Panadol,malaria,1212,0.4
2024-08-19,Mombasa,Mombasa,Panadol,malaria,1416,0.4
2024-08-26,Mombasa,Mombasa,Panadol,malaria,437,0.4
2024-09-02,Mombasa,Mombasa,Panadol,malaria,417,0.4
2024-09-09,Mombasa,Mombasa,Panadol,malaria,567,0.4
2024-09-16,Mombasa,Mombasa,Panadol,malaria,374,0.4
2024-09-23,Mombasa,Mombasa,Panadol,malaria,338,0.4
2024-09-30,Mombasa,Mombasa,Panadol,malaria,280,0.4
2024-10-07,Mombasa,Mombasa,Panadol,malaria,239,0.4
2024-10-14,Mombasa,Mombasa,Panadol,malaria,389,0.4
2024-10-21,Mombasa,Mombasa,Panadol,malaria,332,0.4
2024-10-28,Mombasa,Mombasa,Panadol,malaria,464,0.4
2024-11-04,Mombasa,Mombasa,Panadol,malaria,584,0.4
2024-11-11,Mombasa,Mombasa,Panadol,malaria,402,0.4
2024-11-18,Mombasa,Mombasa,Panadol,malaria,331,0.4
2024-11-25,Mombasa,Mombasa,Panadol,malaria,500,0.4
2024-12-02,Mombasa,Mombasa,Panadol,malaria,270,0.4
2024-12-09,Mombasa,Mombasa,Panadol,malaria,198,0.4
2024-12-16,Mombasa,Mombasa,Panadol,malaria,405,0.4
2024-12-23,Mombasa,Mombasa,Panadol,malaria,321,0.4
2024-12-30,Mombasa,Mombasa,Panadol,malaria,406,0.4
2023-01-02,Mombasa,Mombasa,Flagyl,gi,101,0.85
2023-01-09,Mombasa,Mombasa,Flagyl,gi,107,0.85
2023-01-16,Mombasa,Mombasa,Flagyl,gi,112,0.85
2023-01-23,Mombasa,Mombasa,Flagyl,gi,115,0.85
2023-01-30,Mombasa,Mombasa,Flagyl,gi,129,0.85
2023-02-06,Mombasa,Mombasa,Flagyl,gi,98,0.85
2023-02-13,Mombasa,Mombasa,Flagyl,gi,97,0.85
2023-02-20,Mombasa,Mombasa,Flagyl,gi,100,0.85
2023-02-27,Mombasa,Mombasa,Flagyl,gi,100,0.85
2023-03-06,Mombasa,Mombasa,Flagyl,gi,103,0.85
2023-03-13,Mombasa,Mombasa,Flagyl,gi,90,0.85
2023-03-20,Mombasa,Mombasa,Flagyl,gi,77,0.85
2023-03-27,Mombasa,Mombasa,Flagyl,gi,102,0.85
2023-04-03,Mombasa,Mombasa,Flagyl,gi,135,0.85
2023-04-10,Mombasa,Mombasa,Flagyl,gi,107,0.85
2023-04-17,Mombasa,Mombasa,Flagyl,gi,99,0.85
2023-04-24,Mombasa,Mombasa,Flagyl,gi,127,0.85
2023-05-01,Mombasa,Mombasa,Flagyl,gi,113,0.85
2023-05-08,Mombasa,Mombasa,Flagyl,gi,72,0.85
2023-05-15,Mombasa,Mombasa,Flagyl,gi,68,0.85
2023-05-22,Mombasa,Mombasa,Flagyl,gi,110,0.85
2023-05-29,Mombasa,Mombasa,Flagyl,gi,119,0.85
2023-06-05,Mombasa,Mombasa,Flagyl,gi,238,0.85
2023-06-12,Mombasa,Mombasa,Flagyl,gi,216,0.85
2023-06-19,Mombasa,Mombasa,Flagyl,gi,326,0.85
2023-06-26,Mombasa,Mombasa,Flagyl,gi,294,0.85
2023-07-03,Mombasa,Mombasa,Flagyl,gi,299,0.85
2023-07-10,Mombasa,Mombasa,Flagyl,gi,290,0.85
2023-07-17,Mombasa,Mombasa,Flagyl,gi,79,0.85
2023-07-24,Mombasa,Mombasa,Flagyl,gi,73,0.85
2023-07-31,Mombasa,Mombasa,Flagyl,gi,80,0.85
2023-08-07,Mombasa,Mombasa,Flagyl,gi,92,0.85
2023-08-14,Mombasa,Mombasa,Flagyl,gi,126,0.85
2023-08-21,Mombasa,Mombasa,Flagyl,gi,125,0.85
2023-08-28,Mombasa,Mombasa,Flagyl,gi,96,0.85
2023-09-04,Mombasa,Mombasa,Flagyl,gi,136,0.85
2023-09-11,Mombasa,Mombasa,Flagyl,gi,110,0.85
2023-09-18,Mombasa,Mombasa,Flagyl,gi,118,0.85
2023-09-25,Mombasa,Mombasa,Flagyl,gi,78,0.85
2023-10-02,Mombasa,Mombasa,Flagyl,gi,67,0.85
2023-10-09,Mombasa,Mombasa,Flagyl,gi,96,0.85
2023-10-16,Mombasa,Mombasa,Flagyl,gi,88,0.85
2023-10-23,Mombasa,Mombasa,Flagyl,gi,286,0.85
2023-10-30,Mombasa,Mombasa,Flagyl,gi,258,0.85
2023-11-06,Mombasa,Mombasa,Flagyl,gi,303,0.85
2023-11-13,Mombasa,Mombasa,Flagyl,gi,314,0.85
2023-11-20,Mombasa,Mombasa,Flagyl,gi,893,0.85
2023-11-27,Mombasa,Mombasa,Flagyl,gi,767,0.85
2023-12-04,Mombasa,Mombasa,Flagyl,gi,290,0.85
2023-12-11,Mombasa,Mombasa,Flagyl,gi,238,0.85
2023-12-18,Mombasa,Mombasa,Flagyl,gi,272,0.85
2023-12-25,Mombasa,Mombasa,Flagyl,gi,285,0.85
2024-01-01,Mombasa,Mombasa,Flagyl,gi,107,0.85
2024-01-08,Mombasa,Mombasa,Flagyl,gi,112,0.85
2024-01-15,Mombasa,Mombasa,Flagyl,gi,98,0.85
2024-01-22,Mombasa,Mombasa,Flagyl,gi,134,0.85
2024-01-29,Mombasa,Mombasa,Flagyl,gi,141,0.85
2024-02-05,Mombasa,Mombasa,Flagyl,gi,121,0.85
2024-02-12,Mombasa,Mombasa,Flagyl,gi,116,0.85
2024-02-19,Mombasa,Mombasa,Flagyl,gi,73,0.85
2024-02-26,Mombasa,Mombasa,Flagyl,gi,81,0.85
2024-03-04,Mombasa,Mombasa,Flagyl,gi,88,0.85
2024-03-11,Mombasa,Mombasa,Flagyl,gi,82,0.85
2024-03-18,Mombasa,Mombasa,Flagyl,gi,103,0.85
2024-03-25,Mombasa,Mombasa,Flagyl,gi,101,0.85
2024-04-01,Mombasa,Mombasa,Flagyl,gi,127,0.85
2024-04-08,Mombasa,Mombasa,Flagyl,gi,132,0.85
2024-04-15,Mombasa,Mombasa,Flagyl,gi,130,0.85
2024-04-22,Mombasa,Mombasa,Flagyl,gi,96,0.85
2024-04-29,Mombasa,Mombasa,Flagyl,gi,107,0.85
2024-05-06,Mombasa,Mombasa,Flagyl,gi,114,0.85
2024-05-13,Mombasa,Mombasa,Flagyl,gi,87,0.85
2024-05-20,Mombasa,Mombasa,Flagyl,gi,94,0.85
2024-05-27,Mombasa,Mombasa,Flagyl,gi,75,0.85
2024-06-03,Mombasa,Mombasa,Flagyl,gi,112,0.85
2024-06-10,Mombasa,Mombasa,Flagyl,gi,153,0.85
2024-06-17,Mombasa,Mombasa,Flagyl,gi,149,0.85
2024-06-24,Mombasa,Mombasa,Flagyl,gi,131,0.85
2024-07-01,Mombasa,Mombasa,Flagyl,gi,103,0.85
2024-07-08,Mombasa,Mombasa,Flagyl,gi,106,0.85
2024-07-15,Mombasa,Mombasa,Flagyl,gi,103,0.85
2024-07-22,Mombasa,Mombasa,Flagyl,gi,89,0.85
2024-07-29,Mombasa,Mombasa,Flagyl,gi,97,0.85
2024-08-05,Mombasa,Mombasa,Flagyl,gi,119,0.85
2024-08-12,Mombasa,Mombasa,Flagyl,gi,115,0.85
2024-08-19,Mombasa,Mombasa,Flagyl,gi,121,0.85
2024-08-26,Mombasa,Mombasa,Flagyl,gi,116,0.85
2024-09-02,Mombasa,Mombasa,Flagyl,gi,130,0.85
2024-09-09,Mombasa,Mombasa,Flagyl,gi,133,0.85
2024-09-16,Mombasa,Mombasa,Flagyl,gi,117,0.85
2024-09-23,Mombasa,Mombasa,Flagyl,gi,76,0.85
2024-09-30,Mombasa,Mombasa,Flagyl,gi,64,0.85
2024-10-07,Mombasa,Mombasa,Flagyl,gi,108,0.85
2024-10-14,Mombasa,Mombasa,Flagyl,gi,108,0.85
2024-10-21,Mombasa,Mombasa,Flagyl,gi,120,0.85
2024-10-28,Mombasa,Mombasa,Flagyl,gi,126,0.85
2024-11-04,Mombasa,Mombasa,Flagyl,gi,158,0.85
2024-11-11,Mombasa,Mombasa,Flagyl,gi,114,0.85
2024-11-18,Mombasa,Mombasa,Flagyl,gi,135,0.85
2024-11-25,Mombasa,Mombasa,Flagyl,gi,109,0.85
2024-12-02,Mombasa,Mombasa,Flagyl,gi,70,0.85
2024-12-09,Mombasa,Mombasa,Flagyl,gi,68,0.85
2024-12-16,Mombasa,Mombasa,Flagyl,gi,84,0.85
2024-12-23,Mombasa,Mombasa,Flagyl,gi,123,0.85
2024-12-30,Mombasa,Mombasa,Flagyl,gi,109,0.85
2023-01-02,Mombasa,Mombasa,ORS,gi,162,0.8
2023-01-09,Mombasa,Mombasa,ORS,gi,170,0.8
2023-01-16,Mombasa,Mombasa,ORS,gi,159,0.8
2023-01-23,Mombasa,Mombasa,ORS,gi,248,0.8
2023-01-30,Mombasa,Mombasa,ORS,gi,150,0.8
2023-02-06,Mombasa,Mombasa,ORS,gi,251,0.8
2023-02-13,Mombasa,Mombasa,ORS,gi,208,0.8
2023-02-20,Mombasa,Mombasa,ORS,gi,150,0.8
2023-02-27,Mombasa,Mombasa,ORS,gi,321,0.8
2023-03-06,Mombasa,Mombasa,ORS,gi,252,0.8
2023-03-13,Mombasa,Mombasa,ORS,gi,358,0.8
2023-03-20,Mombasa,Mombasa,ORS,gi,408,0.8
2023-03-27,Mombasa,Mombasa,ORS,gi,428,0.8
2023-04-03,Mombasa,Mombasa,ORS,gi,471,0.8
2023-04-10,Mombasa,Mombasa,ORS,gi,204,0.8
2023-04-17,Mombasa,Mombasa,ORS,gi,258,0.8
2023-04-24,Mombasa,Mombasa,ORS,gi,229,0.8
2023-05-01,Mombasa,Mombasa,ORS,gi,163,0.8
2023-05-08,Mombasa,Mombasa,ORS,gi,173,0.8
2023-05-15,Mombasa,Mombasa,ORS,gi,144,0.8
2023-05-22,Mombasa,Mombasa,ORS,gi,148,0.8
2023-05-29,Mombasa,Mombasa,ORS,gi,167,0.8
2023-06-05,Mombasa,Mombasa,ORS,gi,228,0.8
2023-06-12,Mombasa,Mombasa,ORS,gi,204,0.8
2023-06-19,Mombasa,Mombasa,ORS,gi,216,0.8
2023-06-26,Mombasa,Mombasa,ORS,gi,247,0.8
2023-07-03,Mombasa,Mombasa,ORS,gi,266,0.8
2023-07-10,Mombasa,Mombasa,ORS,gi,162,0.8
2023-07-17,Mombasa,Mombasa,ORS,gi,149,0.8
2023-07-24,Mombasa,Mombasa,ORS,gi,131,0.8
2023-07-31,Mombasa,Mombasa,ORS,gi,156,0.8
2023-08-07,Mombasa,Mombasa,ORS,gi,186,0.8
2023-08-14,Mombasa,Mombasa,ORS,gi,179,0.8
2023-08-21,Mombasa,Mombasa,ORS,gi,165,0.8
2023-08-28,Mombasa,Mombasa,ORS,gi,263,0.8
2023-09-04,Mombasa,Mombasa,ORS,gi,223,0.8
2023-09-11,Mombasa,Mombasa,ORS,gi,181,0.8
2023-09-18,Mombasa,Mombasa,ORS,gi,187,0.8
2023-09-25,Mombasa,Mombasa,ORS,gi,196,0.8
2023-10-02,Mombasa,Mombasa,ORS,gi,115,0.8
2023-10-09,Mombasa,Mombasa,ORS,gi,159,0.8
2023-10-16,Mombasa,Mombasa,ORS,gi,139,0.8
2023-10-23,Mombasa,Mombasa,ORS,gi,190,0.8
2023-10-30,Mombasa,Mombasa,ORS,gi,223,0.8
2023-11-06,Mombasa,Mombasa,ORS,gi,173,0.8
2023-11-13,Mombasa,Mombasa,ORS,gi,198,0.8
2023-11-20,Mombasa,Mombasa,ORS,gi,216,0.8
2023-11-27,Mombasa,Mombasa,ORS,gi,191,0.8
2023-12-04,Mombasa,Mombasa,ORS,gi,127,0.8
2023-12-11,Mombasa,Mombasa,ORS,gi,137,0.8
2023-12-18,Mombasa,Mombasa,ORS,gi,167,0.8
2023-12-25,Mombasa,Mombasa,ORS,gi,179,0.8
2024-01-01,Mombasa,Mombasa,ORS,gi,179,0.8
2024-01-08,Mombasa,Mombasa,ORS,gi,160,0.8
2024-01-15,Mombasa,Mombasa,ORS,gi,205,0.8
2024-01-22,Mombasa,Mombasa,ORS,gi,168,0.8
2024-01-29,Mombasa,Mombasa,ORS,gi,158,0.8
2024-02-05,Mombasa,Mombasa,ORS,gi,514,0.8
2024-02-12,Mombasa,Mombasa,ORS,gi,437,0.8
2024-02-19,Mombasa,Mombasa,ORS,gi,369,0.8
2024-02-26,Mombasa,Mombasa,ORS,gi,292,0.8
2024-03-04,Mombasa,Mombasa,ORS,gi,330,0.8
2024-03-11,Mombasa,Mombasa,ORS,gi,698,0.8
2024-03-18,Mombasa,Mombasa,ORS,gi,525,0.8
2024-03-25,Mombasa,Mombasa,ORS,gi,535,0.8
2024-04-01,Mombasa,Mombasa,ORS,gi,414,0.8
2024-04-08,Mombasa,Mombasa,ORS,gi,550,0.8
2024-04-15,Mombasa,Mombasa,ORS,gi,741,0.8
2024-04-22,Mombasa,Mombasa,ORS,gi,228,0.8
2024-04-29,Mombasa,Mombasa,ORS,gi,154,0.8
2024-05-06,Mombasa,Mombasa,ORS,gi,171,0.8
2024-05-13,Mombasa,Mombasa,ORS,gi,102,0.8
2024-05-20,Mombasa,Mombasa,ORS,gi,122,0.8
2024-05-27,Mombasa,Mombasa,ORS,gi,174,0.8
2024-06-03,Mombasa,Mombasa,ORS,gi,209,0.8
2024-06-10,Mombasa,Mombasa,ORS,gi,229,0.8
2024-06-17,Mombasa,Mombasa,ORS,gi,234,0.8
2024-06-24,Mombasa,Mombasa,ORS,gi,219,0.8
2024-07-01,Mombasa,Mombasa,ORS,gi,146,0.8
2024-07-08,Mombasa,Mombasa,ORS,gi,174,0.8
2024-07-15,Mombasa,Mombasa,ORS,gi,176,0.8
2024-07-22,Mombasa,Mombasa,ORS,gi,139,0.8
2024-07-29,Mombasa,Mombasa,ORS,gi,158,0.8
2024-08-05,Mombasa,Mombasa,ORS,gi,387,0.8
2024-08-12,Mombasa,Mombasa,ORS,gi,424,0.8
2024-08-19,Mombasa,Mombasa,ORS,gi,302,0.8
2024-08-26,Mombasa,Mombasa,ORS,gi,512,0.8
2024-09-02,Mombasa,Mombasa,ORS,gi,421,0.8
2024-09-09,Mombasa,Mombasa,ORS,gi,448,0.8
2024-09-16,Mombasa,Mombasa,ORS,gi,115,0.8
2024-09-23,Mombasa,Mombasa,ORS,gi,192,0.8
2024-09-30,Mombasa,Mombasa,ORS,gi,107,0.8
2024-10-07,Mombasa,Mombasa,ORS,gi,213,0.8
2024-10-14,Mombasa,Mombasa,ORS,gi,232,0.8
2024-10-21,Mombasa,Mombasa,ORS,gi,155,0.8
2024-10-28,Mombasa,Mombasa,ORS,gi,229,0.8
2024-11-04,Mombasa,Mombasa,ORS,gi,176,0.8
